"Id","ProductName","Cliente","Pais_Venta","Quantity","UnitPrice","Pais_de_Origen","Proveedor"
1885,"Boston Crab Meat","Catherine Dewey","Belgium",10,18.4,"USA","New England Seafood Cannery"
1886,"Gula Malacca","Catherine Dewey","Belgium",6,19.45,"Singapore","Leka Trading"
1887,"Uncle Bob's Organic Dried Pears'","Roland Mendel","Austria",18,30.0,"USA","Grandma Kelly's Homestead'"
1888,"Queso Manchego La Pastora","Roland Mendel","Austria",20,38.0,"Spain","Cooperativa de Quesos 'Las Cabras'''"
1889,"Guaraná Fantástica","Roland Mendel","Austria",80,4.5,"Brazil","Refrescos Americanas LTDA"
1890,"Schoggi Schokolade","Roland Mendel","Austria",30,43.9,"Germany","Heli Süßwaren GmbH & Co. KG"
1891,"Gorgonzola Telino","Roland Mendel","Austria",24,12.5,"Italy","Formaggi Fortini s.r.l."
1892,"Vegie-spread","Roland Mendel","Austria",35,43.9,"Australia","Pavlova, Ltd."
1893,"Rhönbräu Klosterbier","Maria Larsson","Sweden",40,7.75,"Germany","Plutzer Lebensmittelgroßmärkte AG"
1894,"Côte de Blaye","Mario Pontes","Brazil",60,263.5,"France","Aux joyeux ecclésiastiques"
1895,"Uncle Bob's Organic Dried Pears'","Elizabeth Lincoln","Canada",20,30.0,"USA","Grandma Kelly's Homestead'"
1896,"Ipoh Coffee","Elizabeth Lincoln","Canada",9,46.0,"Singapore","Leka Trading"
1897,"Konbu","Jose Pavarotti","USA",84,6.0,"Japan","Mayumi's'"
1898,"Ravioli Angelo","Jose Pavarotti","USA",15,19.5,"Italy","Pasta Buttini s.r.l."
1899,"Pavlova","Jose Pavarotti","USA",55,17.45,"Australia","Pavlova, Ltd."
1900,"Guaraná Fantástica","Jose Pavarotti","USA",20,4.5,"Brazil","Refrescos Americanas LTDA"
1901,"Inlagd Sill","Jose Pavarotti","USA",40,19.0,"Sweden","Svensk Sjöföda AB"
1902,"Pavlova","Patricia McKenna","Ireland",36,17.45,"Australia","Pavlova, Ltd."
1903,"Carnarvon Tigers","Patricia McKenna","Ireland",8,62.5,"Australia","Pavlova, Ltd."
1904,"Mascarpone Fabioli","Patricia McKenna","Ireland",35,32.0,"Italy","Formaggi Fortini s.r.l."
1905,"Queso Cabrales","Yvonne Moncada","Argentina",30,21.0,"Spain","Cooperativa de Quesos 'Las Cabras'''"
1906,"Sir Rodney's Marmalade'","Yvonne Moncada","Argentina",15,81.0,"UK","Specialty Biscuits, Ltd."
1907,"Lakkalikööri","Yvonne Moncada","Argentina",10,18.0,"Finland","Karkki Oy"
1908,"Original Frankfurter grüne Soße","Yvonne Moncada","Argentina",15,13.0,"Germany","Plutzer Lebensmittelgroßmärkte AG"
1909,"Uncle Bob's Organic Dried Pears'","Ann Devon","UK",60,30.0,"USA","Grandma Kelly's Homestead'"
1910,"Ipoh Coffee","Ann Devon","UK",6,46.0,"Singapore","Leka Trading"
1911,"Mozzarella di Giovanni","Ann Devon","UK",20,34.8,"Italy","Formaggi Fortini s.r.l."
1912,"Uncle Bob's Organic Dried Pears'","Paula Wilson","USA",60,30.0,"USA","Grandma Kelly's Homestead'"
1913,"Tarte au sucre","Paula Wilson","USA",40,49.3,"Canada","Forêts d'érables'"
1914,"Grandma's Boysenberry Spread'","Bernardo Batista","Brazil",40,25.0,"USA","Grandma Kelly's Homestead'"
1915,"Queso Cabrales","Bernardo Batista","Brazil",15,21.0,"Spain","Cooperativa de Quesos 'Las Cabras'''"
1916,"Jack's New England Clam Chowder'","Bernardo Batista","Brazil",4,9.65,"USA","New England Seafood Cannery"
1917,"Sir Rodney's Scones'","Roland Mendel","Austria",65,10.0,"UK","Specialty Biscuits, Ltd."
1918,"Sasquatch Ale","Roland Mendel","Austria",60,14.0,"USA","Bigfoot Breweries"
1919,"Pâté chinois","Roland Mendel","Austria",65,24.0,"Canada","Ma Maison"
1920,"Sirop d'érable'","Roland Mendel","Austria",66,28.5,"Canada","Forêts d'érables'"
1921,"Chang","Horst Kloss","Germany",50,19.0,"UK","Exotic Liquids"
1922,"Outback Lager","Horst Kloss","Germany",20,15.0,"Australia","Pavlova, Ltd."
1923,"Lakkalikööri","Horst Kloss","Germany",90,18.0,"Finland","Karkki Oy"
1924,"Mozzarella di Giovanni","Liz Nixon","USA",2,34.8,"Italy","Formaggi Fortini s.r.l."
1925,"Thüringer Rostbratwurst","Maria Larsson","Sweden",50,123.79,"Germany","Plutzer Lebensmittelgroßmärkte AG"
1926,"Jack's New England Clam Chowder'","Maria Larsson","Sweden",35,9.65,"USA","New England Seafood Cannery"
1927,"Raclette Courdavault","Palle Ibsen","Denmark",18,55.0,"France","Gai pâturage"
1928,"Manjimup Dried Apples","Guillermo Fernández","Mexico",20,53.0,"Sydney","G'day"
1929,"Camembert Pierrot","Guillermo Fernández","Mexico",4,34.0,"France","Gai pâturage"
1930,"Singaporean Hokkien Fried Mee","Horst Kloss","Germany",40,14.0,"Singapore","Leka Trading"
1931,"Mascarpone Fabioli","Carlos González","Venezuela",50,32.0,"Italy","Formaggi Fortini s.r.l."
1932,"Spegesild","Carlos González","Venezuela",20,12.0,"Denmark","Lyngbysild"
1933,"Filo Mix","Carlos González","Venezuela",20,7.0,"Sydney","G'day"
1934,"Guaraná Fantástica","Zbyszek Piestrzeniewicz","Poland",12,4.5,"Brazil","Refrescos Americanas LTDA"
1935,"Sirop d'érable'","Zbyszek Piestrzeniewicz","Poland",7,28.5,"Canada","Forêts d'érables'"
1936,"Longlife Tofu","Zbyszek Piestrzeniewicz","Poland",20,10.0,"Japan","Tokyo Traders"
1937,"Rhönbräu Klosterbier","Zbyszek Piestrzeniewicz","Poland",30,7.75,"Germany","Plutzer Lebensmittelgroßmärkte AG"
1938,"Jack's New England Clam Chowder'","Henriette Pfalzheim","Germany",20,9.65,"USA","New England Seafood Cannery"
1939,"Manjimup Dried Apples","Henriette Pfalzheim","Germany",15,53.0,"Sydney","G'day"
1940,"Original Frankfurter grüne Soße","Henriette Pfalzheim","Germany",21,13.0,"Germany","Plutzer Lebensmittelgroßmärkte AG"
1941,"Chef Anton's Cajun Seasoning'","Paula Wilson","USA",25,22.0,"USA","New Orleans Cajun Delights"
1942,"Guaraná Fantástica","Paula Wilson","USA",30,4.5,"Brazil","Refrescos Americanas LTDA"
1943,"Original Frankfurter grüne Soße","Paula Wilson","USA",30,13.0,"Germany","Plutzer Lebensmittelgroßmärkte AG"
1944,"Uncle Bob's Organic Dried Pears'","Maria Larsson","Sweden",60,30.0,"USA","Grandma Kelly's Homestead'"
1945,"Gustaf's Knäckebröd'","Maria Larsson","Sweden",25,21.0,"Sweden","PB Knäckebröd AB"
1946,"Spegesild","Maria Larsson","Sweden",25,12.0,"Denmark","Lyngbysild"
1947,"Pâté chinois","Maria Larsson","Sweden",6,24.0,"Canada","Ma Maison"
1948,"Konbu","Jose Pavarotti","USA",56,6.0,"Japan","Mayumi's'"
1949,"Steeleye Stout","Jose Pavarotti","USA",15,18.0,"USA","Bigfoot Breweries"
1950,"Singaporean Hokkien Fried Mee","Jose Pavarotti","USA",24,14.0,"Singapore","Leka Trading"
1951,"Pâté chinois","Jose Pavarotti","USA",40,24.0,"Canada","Ma Maison"
1952,"Chai","Liu Wong","USA",4,18.0,"UK","Exotic Liquids"
1953,"Boston Crab Meat","Liu Wong","USA",10,18.4,"USA","New England Seafood Cannery"
1954,"Filo Mix","Liu Wong","USA",10,7.0,"Sydney","G'day"
1955,"Gumbär Gummibärchen","Catherine Dewey","Belgium",6,31.23,"Germany","Heli Süßwaren GmbH & Co. KG"
1956,"Lakkalikööri","Catherine Dewey","Belgium",6,18.0,"Finland","Karkki Oy"
1957,"Chai","Matti Karttunen","Finland",2,18.0,"UK","Exotic Liquids"
1958,"Raclette Courdavault","Matti Karttunen","Finland",10,55.0,"France","Gai pâturage"
1959,"Chai","Howard Snyder","USA",8,18.0,"UK","Exotic Liquids"
1960,"Thüringer Rostbratwurst","Howard Snyder","USA",2,123.79,"Germany","Plutzer Lebensmittelgroßmärkte AG"
1961,"Northwoods Cranberry Sauce","Isabel de Castro","Portugal",30,40.0,"USA","Grandma Kelly's Homestead'"
1962,"Thüringer Rostbratwurst","Isabel de Castro","Portugal",10,123.79,"Germany","Plutzer Lebensmittelgroßmärkte AG"
1963,"Singaporean Hokkien Fried Mee","Isabel de Castro","Portugal",14,14.0,"Singapore","Leka Trading"
1964,"Rössle Sauerkraut","Roland Mendel","Austria",70,45.6,"Germany","Plutzer Lebensmittelgroßmärkte AG"
1965,"Sasquatch Ale","Roland Mendel","Austria",90,14.0,"USA","Bigfoot Breweries"
1966,"Flotemysost","Roland Mendel","Austria",21,21.5,"Norway","Norske Meierier"
1967,"Guaraná Fantástica","José Pedro Freyre","Spain",12,4.5,"Brazil","Refrescos Americanas LTDA"
1968,"Inlagd Sill","José Pedro Freyre","Spain",18,19.0,"Sweden","Svensk Sjöföda AB"
1969,"Camembert Pierrot","José Pedro Freyre","Spain",9,34.0,"France","Gai pâturage"
1970,"Uncle Bob's Organic Dried Pears'","Maurizio Moroni","Italy",20,30.0,"USA","Grandma Kelly's Homestead'"
1971,"Guaraná Fantástica","Maurizio Moroni","Italy",10,4.5,"Brazil","Refrescos Americanas LTDA"
1972,"Escargots de Bourgogne","Maria Anders","Germany",40,13.25,"France","Escargots Nouveaux"
1973,"Flotemysost","Maria Anders","Germany",20,21.5,"Norway","Norske Meierier"
1974,"Teatime Chocolate Biscuits","Peter Franken","Germany",50,9.2,"UK","Specialty Biscuits, Ltd."
1975,"Camembert Pierrot","Peter Franken","Germany",36,34.0,"France","Gai pâturage"
1976,"Flotemysost","Peter Franken","Germany",60,21.5,"Norway","Norske Meierier"
1977,"Tunnbröd","Alejandra Camino","Spain",10,9.0,"Sweden","PB Knäckebröd AB"
1978,"Singaporean Hokkien Fried Mee","Alejandra Camino","Spain",4,14.0,"Singapore","Leka Trading"
1979,"Rogede sild","Alejandra Camino","Spain",20,9.5,"Denmark","Lyngbysild"
1980,"Scottish Longbreads","Alejandra Camino","Spain",2,12.5,"UK","Specialty Biscuits, Ltd."
1981,"Jack's New England Clam Chowder'","Felipe Izquierdo","Venezuela",28,9.65,"USA","New England Seafood Cannery"
1982,"Nord-Ost Matjeshering","Jonas Bergulfsen","Norway",15,25.89,"Germany","Nord-Ost-Fisch Handelsgesellschaft mbH"
1983,"Original Frankfurter grüne Soße","Jonas Bergulfsen","Norway",18,13.0,"Germany","Plutzer Lebensmittelgroßmärkte AG"
1984,"Gorgonzola Telino","Thomas Hardy","UK",15,12.5,"Italy","Formaggi Fortini s.r.l."
1985,"Inlagd Sill","Thomas Hardy","UK",16,19.0,"Sweden","Svensk Sjöföda AB"
1986,"Aniseed Syrup","Roland Mendel","Austria",25,10.0,"UK","Exotic Liquids"
1987,"Raclette Courdavault","Roland Mendel","Austria",110,55.0,"France","Gai pâturage"
1988,"Outback Lager","Roland Mendel","Austria",30,15.0,"Australia","Pavlova, Ltd."
1989,"Queso Manchego La Pastora","Fran Wilson","USA",20,38.0,"Spain","Cooperativa de Quesos 'Las Cabras'''"
1990,"Carnarvon Tigers","Fran Wilson","USA",10,62.5,"Australia","Pavlova, Ltd."
1991,"Gnocchi di nonna Alice","Fran Wilson","USA",5,38.0,"Italy","Pasta Buttini s.r.l."
1992,"Spegesild","Sergio Gutiérrez","Argentina",3,12.0,"Denmark","Lyngbysild"
1993,"Maxilaku","Sergio Gutiérrez","Argentina",2,20.0,"Finland","Karkki Oy"
1994,"Ikura","Henriette Pfalzheim","Germany",24,31.0,"Japan","Tokyo Traders"
1995,"Chang","Horst Kloss","Germany",11,19.0,"UK","Exotic Liquids"
1996,"Sir Rodney's Marmalade'","Horst Kloss","Germany",15,81.0,"UK","Specialty Biscuits, Ltd."
1997,"Gumbär Gummibärchen","Horst Kloss","Germany",63,31.23,"Germany","Heli Süßwaren GmbH & Co. KG"
1998,"Manjimup Dried Apples","Horst Kloss","Germany",44,53.0,"Sydney","G'day"
1999,"Mozzarella di Giovanni","Horst Kloss","Germany",35,34.8,"Italy","Formaggi Fortini s.r.l."
2000,"Teatime Chocolate Biscuits","Mario Pontes","Brazil",35,9.2,"UK","Specialty Biscuits, Ltd."
2001,"Gudbrandsdalsost","Mario Pontes","Brazil",30,36.0,"Norway","Norske Meierier"
2002,"Uncle Bob's Organic Dried Pears'","Victoria Ashworth","UK",4,30.0,"USA","Grandma Kelly's Homestead'"
2003,"Ipoh Coffee","Victoria Ashworth","UK",30,46.0,"Singapore","Leka Trading"
2004,"Gumbär Gummibärchen","Ann Devon","UK",12,31.23,"Germany","Heli Süßwaren GmbH & Co. KG"
2005,"Geitost","Ann Devon","UK",30,2.5,"Norway","Norske Meierier"
2006,"Louisiana Fiery Hot Pepper Sauce","Ann Devon","UK",21,21.05,"USA","New Orleans Cajun Delights"
2007,"Flotemysost","Ann Devon","UK",50,21.5,"Norway","Norske Meierier"
2008,"Chai","Pirkko Koskitalo","Finland",10,18.0,"UK","Exotic Liquids"
2009,"Konbu","Pirkko Koskitalo","Finland",20,6.0,"Japan","Mayumi's'"
2010,"Carnarvon Tigers","Paolo Accorti","Italy",8,62.5,"Australia","Pavlova, Ltd."
2011,"Manjimup Dried Apples","Paolo Accorti","Italy",10,53.0,"Sydney","G'day"
2012,"Guaraná Fantástica","Elizabeth Lincoln","Canada",30,4.5,"Brazil","Refrescos Americanas LTDA"
2013,"Tarte au sucre","Elizabeth Lincoln","Canada",21,49.3,"Canada","Forêts d'érables'"
2014,"Pâté chinois","Philip Cramer","Germany",35,24.0,"Canada","Ma Maison"
2015,"Raclette Courdavault","Philip Cramer","Germany",24,55.0,"France","Gai pâturage"
2016,"Gnocchi di nonna Alice","Yang Wang","Switzerland",20,38.0,"Italy","Pasta Buttini s.r.l."
2017,"Vegie-spread","Yang Wang","Switzerland",12,43.9,"Australia","Pavlova, Ltd."
2018,"Chang","Jose Pavarotti","USA",100,19.0,"UK","Exotic Liquids"
2019,"Chef Anton's Gumbo Mix'","Jose Pavarotti","USA",70,21.35,"USA","New Orleans Cajun Delights"
2020,"Thüringer Rostbratwurst","Jose Pavarotti","USA",60,123.79,"Germany","Plutzer Lebensmittelgroßmärkte AG"
2021,"Raclette Courdavault","Jose Pavarotti","USA",100,55.0,"France","Gai pâturage"
2022,"Chai","Jose Pavarotti","USA",45,18.0,"UK","Exotic Liquids"
2023,"Konbu","Jose Pavarotti","USA",80,6.0,"Japan","Mayumi's'"
2024,"Guaraná Fantástica","Jose Pavarotti","USA",21,4.5,"Brazil","Refrescos Americanas LTDA"
2025,"Wimmers gute Semmelknödel","Jose Pavarotti","USA",20,33.25,"Germany","Plutzer Lebensmittelgroßmärkte AG"
2026,"Flotemysost","Jose Pavarotti","USA",16,21.5,"Norway","Norske Meierier"
2027,"Inlagd Sill","Karl Jablonski","USA",35,19.0,"Sweden","Svensk Sjöföda AB"
2028,"Côte de Blaye","Karl Jablonski","USA",25,263.5,"France","Aux joyeux ecclésiastiques"
2029,"Raclette Courdavault","Karl Jablonski","USA",30,55.0,"France","Gai pâturage"
2030,"Perth Pasties","Michael Holz","Switzerland",70,32.8,"Sydney","G'day"
2031,"Gudbrandsdalsost","Michael Holz","Switzerland",36,36.0,"Norway","Norske Meierier"
2032,"Sir Rodney's Scones'","Rene Phillips","USA",15,10.0,"UK","Specialty Biscuits, Ltd."
2033,"Gula Malacca","Rene Phillips","USA",12,19.45,"Singapore","Leka Trading"
2034,"Sirop d'érable'","Rene Phillips","USA",6,28.5,"Canada","Forêts d'érables'"
2035,"Chai","Pascale Cartrain","Belgium",10,18.0,"UK","Exotic Liquids"
2036,"Steeleye Stout","Pascale Cartrain","Belgium",60,18.0,"USA","Bigfoot Breweries"
2037,"Singaporean Hokkien Fried Mee","Pascale Cartrain","Belgium",30,14.0,"Singapore","Leka Trading"
2038,"Tourtière","Pascale Cartrain","Belgium",10,7.45,"Canada","Ma Maison"
2039,"Konbu","Sven Ottlieb","Germany",7,6.0,"Japan","Mayumi's'"
2040,"Raclette Courdavault","Sven Ottlieb","Germany",30,55.0,"France","Gai pâturage"
2041,"Outback Lager","José Pedro Freyre","Spain",4,15.0,"Australia","Pavlova, Ltd."
2042,"Boston Crab Meat","Pascale Cartrain","Belgium",5,18.4,"USA","New England Seafood Cannery"
2043,"Filo Mix","Pascale Cartrain","Belgium",2,7.0,"Sydney","G'day"
2044,"Flotemysost","Pascale Cartrain","Belgium",30,21.5,"Norway","Norske Meierier"
2045,"Rössle Sauerkraut","Felipe Izquierdo","Venezuela",20,45.6,"Germany","Plutzer Lebensmittelgroßmärkte AG"
2046,"Steeleye Stout","Felipe Izquierdo","Venezuela",24,18.0,"USA","Bigfoot Breweries"
2047,"Maxilaku","Felipe Izquierdo","Venezuela",60,20.0,"Finland","Karkki Oy"
2048,"Ravioli Angelo","Felipe Izquierdo","Venezuela",28,19.5,"Italy","Pasta Buttini s.r.l."
2049,"Sir Rodney's Scones'","Howard Snyder","USA",20,10.0,"UK","Specialty Biscuits, Ltd."
2050,"Chang","Yang Wang","Switzerland",30,19.0,"UK","Exotic Liquids"
2051,"Vegie-spread","Yang Wang","Switzerland",30,43.9,"Australia","Pavlova, Ltd."
2052,"Gula Malacca","Pedro Afonso","Brazil",15,19.45,"Singapore","Leka Trading"
2053,"Sirop d'érable'","Pedro Afonso","Brazil",4,28.5,"Canada","Forêts d'érables'"
2054,"Queso Cabrales","Dominique Perrier","France",10,21.0,"Spain","Cooperativa de Quesos 'Las Cabras'''"
2055,"Tarte au sucre","Zbyszek Piestrzeniewicz","Poland",12,49.3,"Canada","Forêts d'érables'"
2056,"Geitost","Elizabeth Lincoln","Canada",15,2.5,"Norway","Norske Meierier"
2057,"Manjimup Dried Apples","Elizabeth Lincoln","Canada",24,53.0,"Sydney","G'day"
2058,"Queso Manchego La Pastora","Rita Müller","Germany",20,38.0,"Spain","Cooperativa de Quesos 'Las Cabras'''"
2059,"Mascarpone Fabioli","Rita Müller","Germany",15,32.0,"Italy","Formaggi Fortini s.r.l."
2060,"Steeleye Stout","Rita Müller","Germany",18,18.0,"USA","Bigfoot Breweries"
2061,"Chai","Ann Devon","UK",25,18.0,"UK","Exotic Liquids"
2062,"Chef Anton's Gumbo Mix'","Ann Devon","UK",30,21.35,"USA","New Orleans Cajun Delights"
2063,"Scottish Longbreads","Elizabeth Lincoln","Canada",42,12.5,"UK","Specialty Biscuits, Ltd."
2064,"Chang","André Fonseca","Brazil",10,19.0,"UK","Exotic Liquids"
2065,"Queso Manchego La Pastora","André Fonseca","Brazil",4,38.0,"Spain","Cooperativa de Quesos 'Las Cabras'''"
2066,"Lakkalikööri","Maria Larsson","Sweden",50,18.0,"Finland","Karkki Oy"
2067,"Guaraná Fantástica","Annette Roulet","France",10,4.5,"Brazil","Refrescos Americanas LTDA"
2068,"Ipoh Coffee","Mario Pontes","Brazil",30,46.0,"Singapore","Leka Trading"
2069,"Sirop d'érable'","Mario Pontes","Brazil",10,28.5,"Canada","Forêts d'érables'"
2070,"Carnarvon Tigers","Georg Pipps","Austria",35,62.5,"Australia","Pavlova, Ltd."
2071,"Mascarpone Fabioli","Georg Pipps","Austria",20,32.0,"Italy","Formaggi Fortini s.r.l."
2072,"Wimmers gute Semmelknödel","Georg Pipps","Austria",25,33.25,"Germany","Plutzer Lebensmittelgroßmärkte AG"
2073,"Geitost","Patricio Simpson","Argentina",10,2.5,"Norway","Norske Meierier"
2074,"Laughing Lumberjack Lager","Patricio Simpson","Argentina",20,14.0,"USA","Bigfoot Breweries"
2075,"Guaraná Fantástica","Carlos Hernández","Venezuela",15,4.5,"Brazil","Refrescos Americanas LTDA"
2076,"NuNuCa Nuß-Nougat-Creme","Carlos Hernández","Venezuela",15,14.0,"Germany","Heli Süßwaren GmbH & Co. KG"
2077,"Manjimup Dried Apples","Carlos Hernández","Venezuela",20,53.0,"Sydney","G'day"
2078,"Ravioli Angelo","Carlos Hernández","Venezuela",20,19.5,"Italy","Pasta Buttini s.r.l."
2079,"Uncle Bob's Organic Dried Pears'","Ann Devon","UK",40,30.0,"USA","Grandma Kelly's Homestead'"
2080,"Pâté chinois","Ann Devon","UK",35,24.0,"Canada","Ma Maison"
2081,"Camembert Pierrot","Ann Devon","UK",50,34.0,"France","Gai pâturage"
2082,"Outback Lager","Simon Crowther","UK",3,15.0,"Australia","Pavlova, Ltd."
2083,"Sir Rodney's Scones'","Hanna Moos","Germany",3,10.0,"UK","Specialty Biscuits, Ltd."
2084,"Camembert Pierrot","Hanna Moos","Germany",21,34.0,"France","Gai pâturage"
2085,"Sirop d'érable'","Hanna Moos","Germany",4,28.5,"Canada","Forêts d'érables'"
2086,"Konbu","Janete Limeira","Brazil",30,6.0,"Japan","Mayumi's'"
2087,"Alice Mutton","Janete Limeira","Brazil",12,39.0,"Australia","Pavlova, Ltd."
2088,"Camembert Pierrot","Janete Limeira","Brazil",35,34.0,"France","Gai pâturage"
2089,"Camembert Pierrot","Paolo Accorti","Italy",4,34.0,"France","Gai pâturage"
2090,"Original Frankfurter grüne Soße","Paolo Accorti","Italy",10,13.0,"Germany","Plutzer Lebensmittelgroßmärkte AG"
2091,"Camembert Pierrot","Howard Snyder","USA",15,34.0,"France","Gai pâturage"
2092,"Perth Pasties","Maurizio Moroni","Italy",10,32.8,"Sydney","G'day"
2093,"Outback Lager","Maurizio Moroni","Italy",12,15.0,"Australia","Pavlova, Ltd."
2094,"Sasquatch Ale","Patricia McKenna","Ireland",30,14.0,"USA","Bigfoot Breweries"
2095,"Boston Crab Meat","Patricia McKenna","Ireland",40,18.4,"USA","New England Seafood Cannery"
2096,"Jack's New England Clam Chowder'","Patricia McKenna","Ireland",30,9.65,"USA","New England Seafood Cannery"
2097,"Alice Mutton","Jose Pavarotti","USA",77,39.0,"Australia","Pavlova, Ltd."
2098,"Jack's New England Clam Chowder'","Jose Pavarotti","USA",12,9.65,"USA","New England Seafood Cannery"
2099,"Perth Pasties","Jose Pavarotti","USA",25,32.8,"Sydney","G'day"
2100,"Pâté chinois","Jose Pavarotti","USA",4,24.0,"Canada","Ma Maison"
2101,"Scottish Longbreads","Jose Pavarotti","USA",55,12.5,"UK","Specialty Biscuits, Ltd."
2102,"Nord-Ost Matjeshering","Carlos González","Venezuela",4,25.89,"Germany","Nord-Ost-Fisch Handelsgesellschaft mbH"
2103,"Tourtière","Carlos González","Venezuela",20,7.45,"Canada","Ma Maison"
2104,"Pavlova","Karl Jablonski","USA",3,17.45,"Australia","Pavlova, Ltd."
2105,"Teatime Chocolate Biscuits","Karl Jablonski","USA",42,9.2,"UK","Specialty Biscuits, Ltd."
2106,"Sasquatch Ale","Karl Jablonski","USA",35,14.0,"USA","Bigfoot Breweries"
2107,"Jack's New England Clam Chowder'","Sven Ottlieb","Germany",9,9.65,"USA","New England Seafood Cannery"
2108,"Rössle Sauerkraut","Lúcia Carvalho","Brazil",8,45.6,"Germany","Plutzer Lebensmittelgroßmärkte AG"
2109,"Ipoh Coffee","Lúcia Carvalho","Brazil",36,46.0,"Singapore","Leka Trading"
2110,"Original Frankfurter grüne Soße","Lúcia Carvalho","Brazil",28,13.0,"Germany","Plutzer Lebensmittelgroßmärkte AG"
2111,"Chartreuse verte","Miguel Angel Paolino","Mexico",20,18.0,"France","Aux joyeux ecclésiastiques"
2112,"Chai","Renate Messner","Germany",40,18.0,"UK","Exotic Liquids"
2113,"Chang","Renate Messner","Germany",20,19.0,"UK","Exotic Liquids"
2114,"Pavlova","Renate Messner","Germany",30,17.45,"Australia","Pavlova, Ltd."
2115,"Gorgonzola Telino","Renate Messner","Germany",20,12.5,"Italy","Formaggi Fortini s.r.l."
2116,"Uncle Bob's Organic Dried Pears'","Carlos González","Venezuela",15,30.0,"USA","Grandma Kelly's Homestead'"
2117,"Konbu","Carlos González","Venezuela",10,6.0,"Japan","Mayumi's'"
2118,"Chang","Roland Mendel","Austria",8,19.0,"UK","Exotic Liquids"
2119,"Jack's New England Clam Chowder'","Roland Mendel","Austria",40,9.65,"USA","New England Seafood Cannery"
